target_date,decision_rule,model_probability,lower_bound_key,upper_bound_key,lower_bound_c,upper_bound_c,event_label,chronology_block,event_key,p_market,market_event_label,realised_yes,edge,rule_order
2026-04-19,event_day_open,0.0209090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0075,26°C,0,0.013409090909090902,3
2026-04-19,event_day_open,0.0709090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.025,27°C,0,0.04590909090909089,3
2026-04-19,event_day_open,0.2509090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.37,28°C,0,-0.11909090909090908,3
2026-04-19,event_day_open,0.4909090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.465,29°C,0,0.02590909090909088,3
2026-04-19,event_day_open,0.1309090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.135,30°C,1,-0.004090909090909117,3
2026-04-19,event_day_open,0.0309090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.025,31°C or higher,0,0.005909090909090899,3
2026-04-20,12h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0025,21°C or below,0,-0.0015909090909091,1
2026-04-20,12h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0015,22°C,0,-0.0005909090909091,1
2026-04-20,12h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0005,23°C,0,0.00040909090909089997,1
2026-04-20,12h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0035,24°C,0,-0.0025909090909091003,1
2026-04-20,12h_prior,0.0109090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0065,25°C,0,0.0044090909090909,1
2026-04-20,12h_prior,0.0709090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.041,26°C,0,0.029909090909090892,1
2026-04-20,12h_prior,0.2009090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.23,27°C,0,-0.02909090909090911,1
2026-04-20,12h_prior,0.4809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.395,28°C,1,0.08590909090909088,1
2026-04-20,12h_prior,0.2009090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.26,29°C,0,-0.05909090909090911,1
2026-04-20,12h_prior,0.0309090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.035,30°C,0,-0.004090909090909103,1
2026-04-20,12h_prior,0.0009090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.007,31°C or higher,0,-0.0060909090909091,1
2026-04-20,24h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.002,21°C or below,0,-0.0010909090909091,0
2026-04-20,24h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.002,22°C,0,-0.0010909090909091,0
2026-04-20,24h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.002,23°C,0,-0.0010909090909091,0
2026-04-20,24h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.005,24°C,0,-0.0040909090909091,0
2026-04-20,24h_prior,0.0409090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0195,25°C,0,0.021409090909090902,0
2026-04-20,24h_prior,0.0709090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.07,26°C,0,0.0009090909090908872,0
2026-04-20,24h_prior,0.3609090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.265,27°C,0,0.09590909090909089,0
2026-04-20,24h_prior,0.3909090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.35,28°C,1,0.040909090909090895,0
2026-04-20,24h_prior,0.1309090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.16,29°C,0,-0.02909090909090911,0
2026-04-20,24h_prior,0.0009090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.06,30°C,0,-0.0590909090909091,0
2026-04-20,24h_prior,0.0009090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.028,31°C or higher,0,-0.0270909090909091,0
2026-04-20,6h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0005,21°C or below,0,0.00040909090909089997,2
2026-04-20,6h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0005,22°C,0,0.00040909090909089997,2
2026-04-20,6h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0005,23°C,0,0.00040909090909089997,2
2026-04-20,6h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0015,24°C,0,-0.0005909090909091,2
2026-04-20,6h_prior,0.0009090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0015,25°C,0,-0.0005909090909091,2
2026-04-20,6h_prior,0.0809090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0155,26°C,0,0.0654090909090909,2
2026-04-20,6h_prior,0.1409090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.325,27°C,0,-0.1840909090909091,2
2026-04-20,6h_prior,0.5009090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.41,28°C,1,0.09090909090909088,2
2026-04-20,6h_prior,0.2209090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.235,29°C,0,-0.014090909090909098,2
2026-04-20,6h_prior,0.0509090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.036,30°C,0,0.0149090909090909,2
2026-04-20,6h_prior,0.0009090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.016,31°C or higher,0,-0.015090909090909101,2
2026-04-20,event_day_open,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0005,21°C or below,0,0.00040909090909089997,3
2026-04-20,event_day_open,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0005,22°C,0,0.00040909090909089997,3
2026-04-20,event_day_open,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0005,23°C,0,0.00040909090909089997,3
2026-04-20,event_day_open,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0015,24°C,0,-0.0005909090909091,3
2026-04-20,event_day_open,0.0009090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0015,25°C,0,-0.0005909090909091,3
2026-04-20,event_day_open,0.0809090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0425,26°C,0,0.0384090909090909,3
2026-04-20,event_day_open,0.1909090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.325,27°C,0,-0.13409090909090912,3
2026-04-20,event_day_open,0.4709090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.41,28°C,1,0.06090909090909091,3
2026-04-20,event_day_open,0.2109090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.235,29°C,0,-0.02409090909090908,3
2026-04-20,event_day_open,0.0409090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.036,30°C,0,0.004909090909090905,3
2026-04-20,event_day_open,0.0009090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.009,31°C or higher,0,-0.0080909090909091,3
2026-04-21,12h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0005,21°C or below,0,0.00040909090909089997,1
2026-04-21,12h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0005,22°C,0,0.00040909090909089997,1
2026-04-21,12h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0015,23°C,0,-0.0005909090909091,1
2026-04-21,12h_prior,0.0709090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.004,24°C,0,0.06690909090909089,1
2026-04-21,12h_prior,0.0609090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.005,25°C,0,0.0559090909090909,1
2026-04-21,12h_prior,0.4509090909090908,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0345,26°C,0,0.41640909090909084,1
2026-04-21,12h_prior,0.3009090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.185,27°C,0,0.1159090909090909,1
2026-04-21,12h_prior,0.1109090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.35,28°C,1,-0.23909090909090908,1
2026-04-21,12h_prior,0.0009090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.365,29°C,0,-0.3640909090909091,1
2026-04-21,12h_prior,0.0009090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.115,30°C,0,-0.1140909090909091,1
2026-04-21,12h_prior,0.0009090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.0105,31°C or higher,0,-0.009590909090909101,1
2026-04-21,24h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0015,21°C or below,0,-0.0005909090909091,0
2026-04-21,24h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0015,22°C,0,-0.0005909090909091,0
2026-04-21,24h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0015,23°C,0,-0.0005909090909091,0
2026-04-21,24h_prior,0.0209090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0035,24°C,0,0.017409090909090902,0
2026-04-21,24h_prior,0.0709090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0055,25°C,0,0.06540909090909089,0
2026-04-21,24h_prior,0.2509090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0245,26°C,0,0.22640909090909092,0
2026-04-21,24h_prior,0.4909090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.14,27°C,0,0.3509090909090909,0
2026-04-21,24h_prior,0.1309090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.32,28°C,1,-0.18909090909090912,0
2026-04-21,24h_prior,0.0309090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.365,29°C,0,-0.3340909090909091,0
2026-04-21,24h_prior,0.0009090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.185,30°C,0,-0.1840909090909091,0
2026-04-21,24h_prior,0.0009090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.046,31°C or higher,0,-0.0450909090909091,0
2026-04-21,6h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0005,21°C or below,0,0.00040909090909089997,2
2026-04-21,6h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.001,22°C,0,-9.090909090910004e-05,2
2026-04-21,6h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0005,23°C,0,0.00040909090909089997,2
2026-04-21,6h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.004,24°C,0,-0.0030909090909091,2
2026-04-21,6h_prior,0.0709090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0095,25°C,0,0.06140909090909089,2
2026-04-21,6h_prior,0.0609090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0115,26°C,0,0.0494090909090909,2
2026-04-21,6h_prior,0.4509090909090908,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.115,27°C,0,0.3359090909090908,2
2026-04-21,6h_prior,0.3009090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.405,28°C,1,-0.10409090909090912,2
2026-04-21,6h_prior,0.1109090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.375,29°C,0,-0.2640909090909091,2
2026-04-21,6h_prior,0.0009090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.105,30°C,0,-0.1040909090909091,2
2026-04-21,6h_prior,0.0009090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.0105,31°C or higher,0,-0.009590909090909101,2
2026-04-21,event_day_open,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0005,21°C or below,0,0.00040909090909089997,3
2026-04-21,event_day_open,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0005,22°C,0,0.00040909090909089997,3
2026-04-21,event_day_open,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0005,23°C,0,0.00040909090909089997,3
2026-04-21,event_day_open,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0025,24°C,0,-0.0015909090909091,3
2026-04-21,event_day_open,0.0109090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.003,25°C,0,0.0079090909090909,3
2026-04-21,event_day_open,0.0709090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.0385,26°C,0,0.032409090909090894,3
2026-04-21,event_day_open,0.2009090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.37,27°C,0,-0.1690909090909091,3
2026-04-21,event_day_open,0.4809090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.445,28°C,1,0.03590909090909089,3
2026-04-21,event_day_open,0.2009090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.09,29°C,0,0.1109090909090909,3
2026-04-21,event_day_open,0.0309090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.0055,30°C,0,0.025409090909090902,3
2026-04-21,event_day_open,0.0009090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.0105,31°C or higher,0,-0.009590909090909101,3
2026-04-22,12h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0015,21°C or below,0,-0.0005909090909091,1
2026-04-22,12h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0015,22°C,0,-0.0005909090909091,1
2026-04-22,12h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0015,23°C,0,-0.0005909090909091,1
2026-04-22,12h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0015,24°C,0,-0.0005909090909091,1
2026-04-22,12h_prior,0.0009090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0015,25°C,0,-0.0005909090909091,1
2026-04-22,12h_prior,0.0309090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.007,26°C,0,0.0239090909090909,1
2026-04-22,12h_prior,0.0809090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.0355,27°C,0,0.045409090909090906,1
2026-04-22,12h_prior,0.3109090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.315,28°C,0,-0.0040909090909090895,1
2026-04-22,12h_prior,0.3509090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.365,29°C,1,-0.014090909090909098,1
2026-04-22,12h_prior,0.1709090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.22,30°C,0,-0.0490909090909091,1
2026-04-22,12h_prior,0.0509090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.0635,31°C or higher,0,-0.012590909090909104,1
2026-04-22,24h_prior,0.0009090909090909,-inf,22.000000,,22.0,21°C or below,development_validation,-inf|22.000000,0.0005,21°C or below,0,0.00040909090909089997,0
2026-04-22,24h_prior,0.0009090909090909,22.000000,23.000000,22.0,23.0,22°C,development_validation,22.000000|23.000000,0.0015,22°C,0,-0.0005909090909091,0
2026-04-22,24h_prior,0.0009090909090909,23.000000,24.000000,23.0,24.0,23°C,development_validation,23.000000|24.000000,0.0025,23°C,0,-0.0015909090909091,0
2026-04-22,24h_prior,0.0009090909090909,24.000000,25.000000,24.0,25.0,24°C,development_validation,24.000000|25.000000,0.0015,24°C,0,-0.0005909090909091,0
2026-04-22,24h_prior,0.0009090909090909,25.000000,26.000000,25.0,26.0,25°C,development_validation,25.000000|26.000000,0.0015,25°C,0,-0.0005909090909091,0
2026-04-22,24h_prior,0.0609090909090909,26.000000,27.000000,26.0,27.0,26°C,development_validation,26.000000|27.000000,0.016,26°C,0,0.0449090909090909,0
2026-04-22,24h_prior,0.0909090909090909,27.000000,28.000000,27.0,28.0,27°C,development_validation,27.000000|28.000000,0.12,27°C,0,-0.029090909090909098,0
2026-04-22,24h_prior,0.3609090909090909,28.000000,29.000000,28.0,29.0,28°C,development_validation,28.000000|29.000000,0.24,28°C,0,0.12090909090909091,0
2026-04-22,24h_prior,0.2809090909090909,29.000000,30.000000,29.0,30.0,29°C,development_validation,29.000000|30.000000,0.345,29°C,1,-0.06409090909090909,0
2026-04-22,24h_prior,0.1609090909090909,30.000000,31.000000,30.0,31.0,30°C,development_validation,30.000000|31.000000,0.32,30°C,0,-0.15909090909090912,0
2026-04-22,24h_prior,0.0409090909090909,31.000000,inf,31.0,,31°C or higher,development_validation,31.000000|inf,0.0925,31°C or higher,0,-0.0515909090909091,0
